Время посещения,Время измерения,Вход со стороны Иорданской лестницы,Вход со стороны Церковной лестницы,Вход со стороны Шуваловского проезда,Входной билет в Главный Штаб
2025-05-08 15:00:00,2025-05-07 12:24:10,0,32,20,30
2025-05-08 15:30:00,2025-05-07 12:24:10,0,54,41,49
2025-05-08 16:00:00,2025-05-07 12:24:10,0,17,7,11
2025-05-08 11:00:00,2025-05-07 12:24:15,0,22,15,51
2025-05-08 11:30:00,2025-05-07 12:24:15,18,30,32,66
2025-05-08 12:00:00,2025-05-07 12:24:15,11,38,19,38
2025-05-08 12:30:00,2025-05-07 12:24:15,51,0,42,53
2025-05-08 13:00:00,2025-05-07 12:24:15,28,38,22,52
2025-05-08 13:30:00,2025-05-07 12:24:15,42,54,41,64
2025-05-08 14:00:00,2025-05-07 12:24:15,1,49,22,50
2025-05-08 14:30:00,2025-05-07 12:24:15,16,55,36,64
2025-05-08 15:00:00,2025-05-07 12:24:15,0,32,20,30
2025-05-08 15:30:00,2025-05-07 12:24:15,0,54,41,49
2025-05-08 16:00:00,2025-05-07 12:24:15,0,17,7,9
2025-05-08 11:00:00,2025-05-07 12:24:20,0,22,15,51
2025-05-08 11:30:00,2025-05-07 12:24:20,18,30,32,66
2025-05-08 12:00:00,2025-05-07 12:24:20,11,38,19,38
2025-05-08 12:30:00,2025-05-07 12:24:20,51,0,42,53
2025-05-08 13:00:00,2025-05-07 12:24:20,28,38,22,52
2025-05-08 13:30:00,2025-05-07 12:24:20,42,54,41,64
2025-05-08 14:00:00,2025-05-07 12:24:20,1,49,22,50
2025-05-08 14:30:00,2025-05-07 12:24:20,16,55,36,64
2025-05-08 15:00:00,2025-05-07 12:24:20,0,32,20,28
2025-05-08 15:30:00,2025-05-07 12:24:20,0,54,41,49
2025-05-08 16:00:00,2025-05-07 12:24:20,0,17,7,9
2025-05-08 11:00:00,2025-05-07 12:24:25,0,21,15,51
2025-05-08 11:30:00,2025-05-07 12:24:25,18,30,32,66
2025-05-08 12:00:00,2025-05-07 12:24:25,11,38,19,38
2025-05-08 12:30:00,2025-05-07 12:24:25,51,0,42,53
2025-05-08 13:00:00,2025-05-07 12:24:25,28,38,22,52
2025-05-08 13:30:00,2025-05-07 12:24:25,42,54,41,64
2025-05-08 14:00:00,2025-05-07 12:24:25,1,49,22,49
2025-05-08 14:30:00,2025-05-07 12:24:25,13,55,36,64
2025-05-08 15:00:00,2025-05-07 12:24:25,0,32,20,28
2025-05-08 15:30:00,2025-05-07 12:24:25,0,51,41,49
2025-05-08 16:00:00,2025-05-07 12:24:25,0,17,7,9
2025-05-08 11:00:00,2025-05-07 12:24:30,0,21,15,51
2025-05-08 11:30:00,2025-05-07 12:24:30,18,30,32,66
2025-05-08 12:00:00,2025-05-07 12:24:30,11,36,19,38
2025-05-08 12:30:00,2025-05-07 12:24:30,51,0,42,53
2025-05-08 13:00:00,2025-05-07 12:24:30,28,38,22,52
2025-05-08 13:30:00,2025-05-07 12:24:30,42,54,41,64
2025-05-08 14:00:00,2025-05-07 12:24:30,1,49,22,49
2025-05-08 14:30:00,2025-05-07 12:24:30,13,55,36,64
2025-05-08 15:00:00,2025-05-07 12:24:30,0,32,20,28
2025-05-08 15:30:00,2025-05-07 12:24:30,0,51,41,48
2025-05-08 16:00:00,2025-05-07 12:24:30,0,17,7,9
2025-05-08 11:00:00,2025-05-07 12:24:35,0,21,15,51
2025-05-08 11:30:00,2025-05-07 12:24:35,13,30,32,66
2025-05-08 12:00:00,2025-05-07 12:24:35,9,36,19,38
2025-05-08 12:30:00,2025-05-07 12:24:35,51,0,42,53
2025-05-08 13:00:00,2025-05-07 12:24:35,23,38,22,50
2025-05-08 13:30:00,2025-05-07 12:24:35,42,54,41,64
2025-05-08 14:00:00,2025-05-07 12:24:35,1,49,22,49
2025-05-08 14:30:00,2025-05-07 12:24:35,13,54,36,64
2025-05-08 15:00:00,2025-05-07 12:24:35,0,32,20,28
2025-05-08 15:30:00,2025-05-07 12:24:35,0,51,38,48
2025-05-08 16:00:00,2025-05-07 12:24:35,0,17,7,7
2025-05-08 11:00:00,2025-05-07 12:24:40,0,21,15,51
2025-05-08 11:30:00,2025-05-07 12:24:40,13,30,32,66
2025-05-08 12:00:00,2025-05-07 12:24:40,9,36,19,38
2025-05-08 12:30:00,2025-05-07 12:24:40,50,0,42,53
2025-05-08 13:00:00,2025-05-07 12:24:40,23,38,22,50
2025-05-08 13:30:00,2025-05-07 12:24:40,42,54,41,64
2025-05-08 14:00:00,2025-05-07 12:24:40,0,49,22,49
2025-05-08 14:30:00,2025-05-07 12:24:40,5,54,36,64
2025-05-08 15:00:00,2025-05-07 12:24:40,0,32,20,28
2025-05-08 15:30:00,2025-05-07 12:24:40,0,51,38,48
2025-05-08 16:00:00,2025-05-07 12:24:40,0,17,7,7
2025-05-08 11:00:00,2025-05-07 12:24:45,0,21,15,51
2025-05-08 11:30:00,2025-05-07 12:24:45,13,30,29,66
2025-05-08 12:00:00,2025-05-07 12:24:45,9,35,19,38
2025-05-08 12:30:00,2025-05-07 12:24:45,50,0,42,53
2025-05-08 13:00:00,2025-05-07 12:24:45,23,38,21,50
2025-05-08 13:30:00,2025-05-07 12:24:45,42,54,41,64
2025-05-08 14:00:00,2025-05-07 12:24:45,0,49,22,49
2025-05-08 14:30:00,2025-05-07 12:24:45,5,54,36,64
2025-05-08 15:00:00,2025-05-07 12:24:45,0,32,20,28
2025-05-08 15:30:00,2025-05-07 12:24:45,0,49,38,48
2025-05-08 16:00:00,2025-05-07 12:24:45,0,17,7,5
2025-05-08 11:00:00,2025-05-07 12:24:50,0,21,15,48
2025-05-08 11:30:00,2025-05-07 12:24:50,13,30,29,66
2025-05-08 12:00:00,2025-05-07 12:24:50,9,35,19,38
2025-05-08 12:30:00,2025-05-07 12:24:50,50,0,42,51
2025-05-08 13:00:00,2025-05-07 12:24:50,21,38,21,50
2025-05-08 13:30:00,2025-05-07 12:24:50,42,54,41,64
2025-05-08 14:00:00,2025-05-07 12:24:50,0,49,22,49
2025-05-08 14:30:00,2025-05-07 12:24:50,5,54,36,64
2025-05-08 15:00:00,2025-05-07 12:24:50,0,32,20,28
2025-05-08 15:30:00,2025-05-07 12:24:50,0,49,38,48
2025-05-08 16:00:00,2025-05-07 12:24:50,0,17,7,5
2025-05-08 11:00:00,2025-05-07 12:24:55,0,18,15,48
2025-05-08 11:30:00,2025-05-07 12:24:55,11,30,29,66
2025-05-08 12:00:00,2025-05-07 12:24:55,7,35,19,38
2025-05-08 12:30:00,2025-05-07 12:24:55,50,0,42,51
2025-05-08 13:00:00,2025-05-07 12:24:55,21,38,21,50
2025-05-08 13:30:00,2025-05-07 12:24:55,42,54,41,64
2025-05-08 14:00:00,2025-05-07 12:24:55,0,49,22,46
2025-05-08 14:30:00,2025-05-07 12:24:55,5,54,36,64
2025-05-08 15:00:00,2025-05-07 12:24:55,0,32,20,26
2025-05-08 15:30:00,2025-05-07 12:24:55,0,49,38,48
2025-05-08 16:00:00,2025-05-07 12:24:55,0,17,7,5
2025-05-08 11:00:00,2025-05-07 12:25:00,0,18,15,48
2025-05-08 11:30:00,2025-05-07 12:25:00,11,30,29,66
2025-05-08 12:00:00,2025-05-07 12:25:00,7,35,19,38
2025-05-08 12:30:00,2025-05-07 12:25:00,49,0,42,51
2025-05-08 13:00:00,2025-05-07 12:25:00,21,38,21,50
2025-05-08 13:30:00,2025-05-07 12:25:00,42,54,41,64
2025-05-08 14:00:00,2025-05-07 12:25:00,0,49,22,46
2025-05-08 14:30:00,2025-05-07 12:25:00,2,54,36,64
2025-05-08 15:00:00,2025-05-07 12:25:00,0,32,20,26
2025-05-08 15:30:00,2025-05-07 12:25:00,0,49,35,48
2025-05-08 16:00:00,2025-05-07 12:25:00,0,17,7,5
2025-05-08 11:00:00,2025-05-07 12:25:05,0,18,15,48
2025-05-08 11:30:00,2025-05-07 12:25:05,11,30,29,66
2025-05-08 12:00:00,2025-05-07 12:25:05,7,35,19,38
2025-05-08 12:30:00,2025-05-07 12:25:05,49,0,42,51
2025-05-08 13:00:00,2025-05-07 12:25:05,15,38,18,50
2025-05-08 13:30:00,2025-05-07 12:25:05,42,54,41,61
2025-05-08 14:00:00,2025-05-07 12:25:05,0,49,19,46
2025-05-08 14:30:00,2025-05-07 12:25:05,2,54,36,64
2025-05-08 15:00:00,2025-05-07 12:25:05,0,32,20,26
2025-05-08 15:30:00,2025-05-07 12:25:05,0,46,35,48
2025-05-08 16:00:00,2025-05-07 12:25:05,0,14,7,5
2025-05-08 11:00:00,2025-05-07 12:25:10,0,18,15,48
2025-05-08 11:30:00,2025-05-07 12:25:10,5,30,29,66
2025-05-08 12:00:00,2025-05-07 12:25:10,5,35,19,36
2025-05-08 12:30:00,2025-05-07 12:25:10,49,0,42,51
2025-05-08 13:00:00,2025-05-07 12:25:10,15,38,18,50
2025-05-08 13:30:00,2025-05-07 12:25:10,42,54,41,61
2025-05-08 14:00:00,2025-05-07 12:25:10,0,49,19,46
2025-05-08 14:30:00,2025-05-07 12:25:10,2,54,36,64
2025-05-08 15:00:00,2025-05-07 12:25:10,0,32,20,25
2025-05-08 15:30:00,2025-05-07 12:25:10,0,46,35,48
2025-05-08 16:00:00,2025-05-07 12:25:10,0,14,6,5
2025-05-08 11:00:00,2025-05-07 12:25:15,0,18,15,48
2025-05-08 11:30:00,2025-05-07 12:25:15,5,30,29,66
2025-05-08 12:00:00,2025-05-07 12:25:15,5,35,19,36
2025-05-08 12:30:00,2025-05-07 12:25:15,49,0,42,51
2025-05-08 13:00:00,2025-05-07 12:25:15,15,38,18,48
2025-05-08 13:30:00,2025-05-07 12:25:15,42,54,41,61
2025-05-08 14:00:00,2025-05-07 12:25:15,0,49,19,46
2025-05-08 14:30:00,2025-05-07 12:25:15,2,53,36,64
2025-05-08 15:00:00,2025-05-07 12:25:15,0,29,20,25
2025-05-08 15:30:00,2025-05-07 12:25:15,0,46,35,48
2025-05-08 16:00:00,2025-05-07 12:25:15,0,14,6,5
2025-05-08 11:00:00,2025-05-07 12:25:20,0,18,15,48
2025-05-08 11:30:00,2025-05-07 12:25:20,5,30,29,66
2025-05-08 12:00:00,2025-05-07 12:25:20,5,35,19,36
2025-05-08 12:30:00,2025-05-07 12:25:20,49,0,42,51
2025-05-08 13:00:00,2025-05-07 12:25:20,15,35,18,48
2025-05-08 13:30:00,2025-05-07 12:25:20,42,54,41,61
2025-05-08 14:00:00,2025-05-07 12:25:20,0,49,19,46
2025-05-08 14:30:00,2025-05-07 12:25:20,2,53,36,64
2025-05-08 15:00:00,2025-05-07 12:25:20,0,29,20,25
2025-05-08 15:30:00,2025-05-07 12:25:20,0,46,35,48
2025-05-08 16:00:00,2025-05-07 12:25:20,0,14,6,5
2025-05-08 11:00:00,2025-05-07 12:25:25,0,18,15,48
2025-05-08 11:30:00,2025-05-07 12:25:25,5,30,29,66
2025-05-08 12:00:00,2025-05-07 12:25:25,5,35,19,36
2025-05-08 12:30:00,2025-05-07 12:25:25,49,0,42,51
2025-05-08 13:00:00,2025-05-07 12:25:25,15,35,18,48
2025-05-08 13:30:00,2025-05-07 12:25:25,41,54,41,61
2025-05-08 14:00:00,2025-05-07 12:25:25,0,49,16,46
2025-05-08 14:30:00,2025-05-07 12:25:25,2,53,36,64
2025-05-08 15:00:00,2025-05-07 12:25:25,0,29,20,25
2025-05-08 15:30:00,2025-05-07 12:25:25,0,46,32,48
2025-05-08 16:00:00,2025-05-07 12:25:25,0,14,6,2
2025-05-08 11:00:00,2025-05-07 12:25:30,0,18,15,48
2025-05-08 11:30:00,2025-05-07 12:25:30,5,30,29,66
2025-05-08 12:00:00,2025-05-07 12:25:30,5,35,19,36
2025-05-08 12:30:00,2025-05-07 12:25:30,49,0,42,51
2025-05-08 13:00:00,2025-05-07 12:25:30,15,35,18,48
2025-05-08 13:30:00,2025-05-07 12:25:30,41,54,41,61
2025-05-08 14:00:00,2025-05-07 12:25:30,0,49,16,46
2025-05-08 14:30:00,2025-05-07 12:25:30,2,53,36,64
2025-05-08 15:00:00,2025-05-07 12:25:30,0,29,20,25
2025-05-08 15:30:00,2025-05-07 12:25:30,0,46,32,48
2025-05-08 16:00:00,2025-05-07 12:25:30,0,13,3,2
2025-05-08 11:00:00,2025-05-07 12:25:35,0,17,15,47
2025-05-08 11:30:00,2025-05-07 12:25:35,5,30,29,66
2025-05-08 12:00:00,2025-05-07 12:25:35,5,35,19,36
2025-05-08 12:30:00,2025-05-07 12:25:35,49,0,42,51
2025-05-08 13:00:00,2025-05-07 12:25:35,15,35,18,48
2025-05-08 13:30:00,2025-05-07 12:25:35,41,54,41,61
2025-05-08 14:00:00,2025-05-07 12:25:35,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:25:35,2,53,36,64
2025-05-08 15:00:00,2025-05-07 12:25:35,0,29,20,25
2025-05-08 15:30:00,2025-05-07 12:25:35,0,46,32,48
2025-05-08 16:00:00,2025-05-07 12:25:35,0,13,3,2
2025-05-08 11:00:00,2025-05-07 12:25:40,0,17,15,47
2025-05-08 11:30:00,2025-05-07 12:25:40,5,30,29,66
2025-05-08 12:00:00,2025-05-07 12:25:40,5,35,19,36
2025-05-08 12:30:00,2025-05-07 12:25:40,49,0,42,51
2025-05-08 13:00:00,2025-05-07 12:25:40,15,32,18,48
2025-05-08 13:30:00,2025-05-07 12:25:40,41,54,41,61
2025-05-08 14:00:00,2025-05-07 12:25:40,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:25:40,2,53,36,64
2025-05-08 15:00:00,2025-05-07 12:25:40,0,29,20,25
2025-05-08 15:30:00,2025-05-07 12:25:40,0,46,32,48
2025-05-08 16:00:00,2025-05-07 12:25:40,0,13,3,2
2025-05-08 11:00:00,2025-05-07 12:25:45,0,17,15,47
2025-05-08 11:30:00,2025-05-07 12:25:45,5,30,29,66
2025-05-08 12:00:00,2025-05-07 12:25:45,5,35,19,36
2025-05-08 12:30:00,2025-05-07 12:25:45,46,0,42,51
2025-05-08 13:00:00,2025-05-07 12:25:45,15,32,18,48
2025-05-08 13:30:00,2025-05-07 12:25:45,36,54,41,61
2025-05-08 14:00:00,2025-05-07 12:25:45,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:25:45,0,53,36,64
2025-05-08 15:00:00,2025-05-07 12:25:45,0,29,20,25
2025-05-08 15:30:00,2025-05-07 12:25:45,0,46,26,48
2025-05-08 16:00:00,2025-05-07 12:25:45,0,13,3,2
2025-05-08 11:00:00,2025-05-07 12:25:50,0,17,15,47
2025-05-08 11:30:00,2025-05-07 12:25:50,5,30,29,66
2025-05-08 12:00:00,2025-05-07 12:25:50,5,35,19,36
2025-05-08 12:30:00,2025-05-07 12:25:50,46,0,42,51
2025-05-08 13:00:00,2025-05-07 12:25:50,15,32,18,48
2025-05-08 13:30:00,2025-05-07 12:25:50,36,54,41,61
2025-05-08 14:00:00,2025-05-07 12:25:50,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:25:50,0,53,36,64
2025-05-08 15:00:00,2025-05-07 12:25:50,0,29,20,25
2025-05-08 15:30:00,2025-05-07 12:25:50,0,46,26,45
2025-05-08 16:00:00,2025-05-07 12:25:50,0,11,3,0
2025-05-08 11:00:00,2025-05-07 12:25:55,0,17,12,47
2025-05-08 11:30:00,2025-05-07 12:25:55,5,30,29,66
2025-05-08 12:00:00,2025-05-07 12:25:55,5,32,19,36
2025-05-08 12:30:00,2025-05-07 12:25:55,46,0,42,51
2025-05-08 13:00:00,2025-05-07 12:25:55,13,32,18,48
2025-05-08 13:30:00,2025-05-07 12:25:55,36,54,41,61
2025-05-08 14:00:00,2025-05-07 12:25:55,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:25:55,0,53,36,64
2025-05-08 15:00:00,2025-05-07 12:25:55,0,29,20,25
2025-05-08 15:30:00,2025-05-07 12:25:55,0,46,26,45
2025-05-08 16:00:00,2025-05-07 12:25:55,0,11,0,0
2025-05-08 11:00:00,2025-05-07 12:26:00,0,17,12,47
2025-05-08 11:30:00,2025-05-07 12:26:00,5,30,29,66
2025-05-08 12:00:00,2025-05-07 12:26:00,5,32,19,36
2025-05-08 12:30:00,2025-05-07 12:26:00,46,0,42,51
2025-05-08 13:00:00,2025-05-07 12:26:00,13,32,18,48
2025-05-08 13:30:00,2025-05-07 12:26:00,36,54,41,61
2025-05-08 14:00:00,2025-05-07 12:26:00,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:26:00,0,53,36,64
2025-05-08 15:00:00,2025-05-07 12:26:00,0,29,20,25
2025-05-08 15:30:00,2025-05-07 12:26:00,0,46,26,45
2025-05-08 16:00:00,2025-05-07 12:26:00,0,11,0,0
2025-05-08 11:00:00,2025-05-07 12:26:05,0,17,12,47
2025-05-08 11:30:00,2025-05-07 12:26:05,5,30,29,66
2025-05-08 12:00:00,2025-05-07 12:26:05,5,32,19,36
2025-05-08 12:30:00,2025-05-07 12:26:05,46,0,42,51
2025-05-08 13:00:00,2025-05-07 12:26:05,13,32,18,48
2025-05-08 13:30:00,2025-05-07 12:26:05,26,54,41,61
2025-05-08 14:00:00,2025-05-07 12:26:05,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:26:05,0,53,36,64
2025-05-08 15:00:00,2025-05-07 12:26:05,0,29,20,25
2025-05-08 15:30:00,2025-05-07 12:26:05,0,46,23,45
2025-05-08 16:00:00,2025-05-07 12:26:05,0,11,0,0
2025-05-08 11:00:00,2025-05-07 12:26:10,0,17,12,47
2025-05-08 11:30:00,2025-05-07 12:26:10,0,30,29,66
2025-05-08 12:00:00,2025-05-07 12:26:10,5,32,19,34
2025-05-08 12:30:00,2025-05-07 12:26:10,43,0,42,51
2025-05-08 13:00:00,2025-05-07 12:26:10,12,32,18,48
2025-05-08 13:30:00,2025-05-07 12:26:10,26,54,41,61
2025-05-08 14:00:00,2025-05-07 12:26:10,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:26:10,0,53,36,64
2025-05-08 15:00:00,2025-05-07 12:26:10,0,29,20,25
2025-05-08 15:30:00,2025-05-07 12:26:10,0,46,23,45
2025-05-08 16:00:00,2025-05-07 12:26:10,0,10,0,0
2025-05-08 11:00:00,2025-05-07 12:26:15,0,16,12,47
2025-05-08 11:30:00,2025-05-07 12:26:15,0,30,29,66
2025-05-08 12:00:00,2025-05-07 12:26:15,2,32,19,34
2025-05-08 12:30:00,2025-05-07 12:26:15,43,0,39,51
2025-05-08 13:00:00,2025-05-07 12:26:15,12,32,18,48
2025-05-08 13:30:00,2025-05-07 12:26:15,26,54,41,61
2025-05-08 14:00:00,2025-05-07 12:26:15,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:26:15,0,53,36,64
2025-05-08 15:00:00,2025-05-07 12:26:15,0,29,20,25
2025-05-08 15:30:00,2025-05-07 12:26:15,0,46,23,44
2025-05-08 16:00:00,2025-05-07 12:26:15,0,10,0,0
2025-05-08 11:00:00,2025-05-07 12:26:20,0,16,12,47
2025-05-08 11:30:00,2025-05-07 12:26:20,0,30,29,66
2025-05-08 12:00:00,2025-05-07 12:26:20,2,32,19,34
2025-05-08 12:30:00,2025-05-07 12:26:20,43,0,39,51
2025-05-08 13:00:00,2025-05-07 12:26:20,12,31,18,48
2025-05-08 13:30:00,2025-05-07 12:26:20,26,54,41,61
2025-05-08 14:00:00,2025-05-07 12:26:20,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:26:20,0,53,36,64
2025-05-08 15:00:00,2025-05-07 12:26:20,0,29,20,25
2025-05-08 15:30:00,2025-05-07 12:26:20,0,46,23,44
2025-05-08 16:00:00,2025-05-07 12:26:20,0,10,0,0
2025-05-08 11:00:00,2025-05-07 12:26:25,0,16,12,47
2025-05-08 11:30:00,2025-05-07 12:26:25,0,30,29,66
2025-05-08 12:00:00,2025-05-07 12:26:25,2,32,19,34
2025-05-08 12:30:00,2025-05-07 12:26:25,40,0,39,51
2025-05-08 13:00:00,2025-05-07 12:26:25,12,31,18,48
2025-05-08 13:30:00,2025-05-07 12:26:25,18,54,41,61
2025-05-08 14:00:00,2025-05-07 12:26:25,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:26:25,0,53,36,64
2025-05-08 15:00:00,2025-05-07 12:26:25,0,29,20,24
2025-05-08 15:30:00,2025-05-07 12:26:25,0,46,23,44
2025-05-08 16:00:00,2025-05-07 12:26:25,0,10,0,0
2025-05-08 11:00:00,2025-05-07 12:26:30,0,14,12,47
2025-05-08 11:30:00,2025-05-07 12:26:30,0,30,29,66
2025-05-08 12:00:00,2025-05-07 12:26:30,0,29,19,34
2025-05-08 12:30:00,2025-05-07 12:26:30,40,0,39,51
2025-05-08 13:00:00,2025-05-07 12:26:30,10,31,18,48
2025-05-08 13:30:00,2025-05-07 12:26:30,18,54,41,61
2025-05-08 14:00:00,2025-05-07 12:26:30,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:26:30,0,53,36,64
2025-05-08 15:00:00,2025-05-07 12:26:30,0,29,20,24
2025-05-08 15:30:00,2025-05-07 12:26:30,0,46,23,44
2025-05-08 16:00:00,2025-05-07 12:26:30,0,10,0,0
2025-05-08 11:00:00,2025-05-07 12:26:35,0,14,12,47
2025-05-08 11:30:00,2025-05-07 12:26:35,0,30,29,66
2025-05-08 12:00:00,2025-05-07 12:26:35,0,29,19,34
2025-05-08 12:30:00,2025-05-07 12:26:35,40,0,39,51
2025-05-08 13:00:00,2025-05-07 12:26:35,10,31,18,48
2025-05-08 13:30:00,2025-05-07 12:26:35,15,54,41,61
2025-05-08 14:00:00,2025-05-07 12:26:35,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:26:35,0,53,36,64
2025-05-08 15:00:00,2025-05-07 12:26:35,0,29,20,24
2025-05-08 15:30:00,2025-05-07 12:26:35,0,46,23,44
2025-05-08 16:00:00,2025-05-07 12:26:35,0,10,0,0
2025-05-08 11:00:00,2025-05-07 12:26:40,0,14,12,47
2025-05-08 11:30:00,2025-05-07 12:26:40,0,30,29,66
2025-05-08 12:00:00,2025-05-07 12:26:40,0,29,19,34
2025-05-08 12:30:00,2025-05-07 12:26:40,39,0,39,51
2025-05-08 13:00:00,2025-05-07 12:26:40,10,31,18,48
2025-05-08 13:30:00,2025-05-07 12:26:40,15,54,41,61
2025-05-08 14:00:00,2025-05-07 12:26:40,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:26:40,0,53,36,64
2025-05-08 15:00:00,2025-05-07 12:26:40,0,29,20,24
2025-05-08 15:30:00,2025-05-07 12:26:40,0,43,23,44
2025-05-08 16:00:00,2025-05-07 12:26:40,0,7,0,0
2025-05-08 11:00:00,2025-05-07 12:26:45,0,14,12,47
2025-05-08 11:30:00,2025-05-07 12:26:45,0,30,27,66
2025-05-08 12:00:00,2025-05-07 12:26:45,0,29,19,34
2025-05-08 12:30:00,2025-05-07 12:26:45,39,0,39,51
2025-05-08 13:00:00,2025-05-07 12:26:45,7,31,18,48
2025-05-08 13:30:00,2025-05-07 12:26:45,15,54,41,61
2025-05-08 14:00:00,2025-05-07 12:26:45,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:26:45,0,53,36,64
2025-05-08 15:00:00,2025-05-07 12:26:45,0,29,20,24
2025-05-08 15:30:00,2025-05-07 12:26:45,0,43,23,41
2025-05-08 16:00:00,2025-05-07 12:26:45,0,7,0,0
2025-05-08 11:00:00,2025-05-07 12:26:50,0,14,12,47
2025-05-08 11:30:00,2025-05-07 12:26:50,0,30,27,66
2025-05-08 12:00:00,2025-05-07 12:26:50,0,29,19,34
2025-05-08 12:30:00,2025-05-07 12:26:50,39,0,39,51
2025-05-08 13:00:00,2025-05-07 12:26:50,7,31,18,48
2025-05-08 13:30:00,2025-05-07 12:26:50,11,54,41,61
2025-05-08 14:00:00,2025-05-07 12:26:50,0,46,16,46
2025-05-08 14:30:00,2025-05-07 12:26:50,0,51,36,64
2025-05-08 15:00:00,2025-05-07 12:26:50,0,29,20,24
2025-05-08 15:30:00,2025-05-07 12:26:50,0,43,20,41
2025-05-08 16:00:00,2025-05-07 12:26:50,0,7,0,0
2025-05-08 11:00:00,2025-05-07 12:26:55,0,14,12,47
2025-05-08 11:30:00,2025-05-07 12:26:55,0,30,27,66
2025-05-08 12:00:00,2025-05-07 12:26:55,0,29,19,34
2025-05-08 12:30:00,2025-05-07 12:26:55,36,0,39,51
2025-05-08 13:00:00,2025-05-07 12:26:55,5,31,18,48
2025-05-08 13:30:00,2025-05-07 12:26:55,11,54,41,61
2025-05-08 14:00:00,2025-05-07 12:26:55,0,43,16,46
2025-05-08 14:30:00,2025-05-07 12:26:55,0,51,36,64
2025-05-08 15:00:00,2025-05-07 12:26:55,0,29,20,24
2025-05-08 15:30:00,2025-05-07 12:26:55,0,43,20,41
2025-05-08 16:00:00,2025-05-07 12:26:55,0,5,0,0
2025-05-08 11:00:00,2025-05-07 12:27:00,0,14,12,45
2025-05-08 11:30:00,2025-05-07 12:27:00,0,30,27,66
2025-05-08 12:00:00,2025-05-07 12:27:00,0,29,19,34
2025-05-08 12:30:00,2025-05-07 12:27:00,36,0,39,51
2025-05-08 13:00:00,2025-05-07 12:27:00,5,28,18,48
2025-05-08 13:30:00,2025-05-07 12:27:00,6,54,41,61
2025-05-08 14:00:00,2025-05-07 12:27:00,0,43,16,46
2025-05-08 14:30:00,2025-05-07 12:27:00,0,51,36,64
2025-05-08 15:00:00,2025-05-07 12:27:00,0,29,20,21
2025-05-08 15:30:00,2025-05-07 12:27:00,0,40,20,41
2025-05-08 16:00:00,2025-05-07 12:27:00,0,5,0,0
2025-05-08 11:00:00,2025-05-07 12:27:05,0,11,12,45
2025-05-08 11:30:00,2025-05-07 12:27:05,0,30,27,66
2025-05-08 12:00:00,2025-05-07 12:27:05,0,29,19,34
2025-05-08 12:30:00,2025-05-07 12:27:05,36,0,39,51
2025-05-08 13:00:00,2025-05-07 12:27:05,4,28,18,48
2025-05-08 13:30:00,2025-05-07 12:27:05,6,54,41,61
2025-05-08 14:00:00,2025-05-07 12:27:05,0,43,16,46
2025-05-08 14:30:00,2025-05-07 12:27:05,0,51,36,64
2025-05-08 15:00:00,2025-05-07 12:27:05,0,29,20,21
2025-05-08 15:30:00,2025-05-07 12:27:05,0,40,20,41
2025-05-08 16:00:00,2025-05-07 12:27:05,0,5,0,0
2025-05-08 11:00:00,2025-05-07 12:27:10,0,11,12,45
2025-05-08 11:30:00,2025-05-07 12:27:10,0,30,27,66
2025-05-08 12:00:00,2025-05-07 12:27:10,0,29,19,34
2025-05-08 12:30:00,2025-05-07 12:27:10,34,0,39,51
2025-05-08 13:00:00,2025-05-07 12:27:10,4,28,18,48
2025-05-08 13:30:00,2025-05-07 12:27:10,0,54,41,61
2025-05-08 14:00:00,2025-05-07 12:27:10,0,43,16,46
2025-05-08 14:30:00,2025-05-07 12:27:10,0,51,36,64
2025-05-08 15:00:00,2025-05-07 12:27:10,0,29,19,21
2025-05-08 15:30:00,2025-05-07 12:27:10,0,37,20,41
2025-05-08 16:00:00,2025-05-07 12:27:10,0,2,0,0
2025-05-08 11:00:00,2025-05-07 12:27:15,0,11,12,45
2025-05-08 11:30:00,2025-05-07 12:27:15,0,30,27,66
2025-05-08 12:00:00,2025-05-07 12:27:15,0,26,19,34
2025-05-08 12:30:00,2025-05-07 12:27:15,34,0,39,51
2025-05-08 13:00:00,2025-05-07 12:27:15,2,28,18,48
2025-05-08 13:30:00,2025-05-07 12:27:15,0,54,41,61
2025-05-08 14:00:00,2025-05-07 12:27:15,0,43,16,46
2025-05-08 14:30:00,2025-05-07 12:27:15,0,51,36,64
2025-05-08 15:00:00,2025-05-07 12:27:15,0,29,19,21
2025-05-08 15:30:00,2025-05-07 12:27:15,0,37,20,41
